source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax
3403816046563814400,83.56847383343516,21.947538294749336,15.133259,1.2246313,0.5312408020725836
3403816110984833664,83.5666325749908,21.95767706950883,16.962727,1.821331,0.059326249217338645
3403816110984833792,83.5616753749958,21.958066303063706,17.865541,1.2051315,0.1118048161814679
3403816110984837888,83.56281342592183,21.963198128729776,18.661448,1.3401241,0.026434781190481153
3403816110986937344,83.5556653667043,21.954799157307452,17.451496,1.1274796,0.17322972594881075
3403816110987993856,83.56661091202521,21.94823357424928,19.20542,1.9969196,0.45900111062840765
3403816110990723072,83.55849923804193,21.947462625254076,20.518717,1.4177399,0.1885548008660896
3403816115280213504,83.56713357119011,21.949085908857885,19.99838,1.3969841,0.5867272846567467
3403816115281635968,83.56168150991206,21.962269268119904,20.300692,1.3612518,0.6844719580508418
3403816115283291008,83.55876075700213,21.957357490425295,16.115923,1.2426586,0.5881247066755695
3403816287078908160,83.54537467389002,21.957805391035095,16.219765,1.3064356,0.41074032634964236
3403816321438639744,83.56051449302394,21.96338278664255,17.914864,1.2282562,0.02003393511532738
3403816321440073984,83.54722645633461,21.961061070274653,20.529951,1.6440678,1.3554836453725092
3403816321441719680,83.55949514361433,21.963218708042337,15.695512,1.280014,0.4610853596015595
3403816321442782464,83.55426293608372,21.96573591817927,17.25482,1.7894268,0.10373655665819888
3403816385864861696,83.53865697933954,21.966494203610523,19.09482,1.8075123,0.01725768026253898
3403816385864876928,83.54353288442393,21.975042160690293,18.849537,1.4595737,0.17901472951147968
3403816385864883328,83.53637543759697,21.97828453768223,19.272081,2.1676216,0.18693986018147662
3403816390159543168,83.53957654591474,21.97628910812499,20.371052,1.9286308,1.7199512468031743
3403816390161197696,83.54427227243364,21.971135241132238,13.644285,1.4785271,0.7462911165668339
3403817141779134464,83.53680376117113,21.98289604032609,17.776628,1.358221,0.5650691616747757
3403817141779148544,83.52988304065191,21.991439199378043,20.128485,1.1513424,0.39712661497728546
3403817146073785344,83.5336537056757,21.983126648750005,20.40558,1.6466789,0.7056186315864416
3403817519734107392,83.58188329503892,21.95907401302427,18.808546,1.2902489,0.1594046802948607
3403817524029475456,83.5911046878625,21.952851597953327,19.048727,1.2471542,0.6153910335477304
3403817524029477632,83.58490646628388,21.953922019107605,19.601564,2.3727074,1.651441932903693
3403817524032558464,83.59264211304651,21.95202599604148,13.912452,0.9382334,1.0604875059477377
3403817524032558592,83.58659119350979,21.95630916529049,14.026565,1.0899858,0.5076317029377688
3403817524032559872,83.58386764772096,21.954202473064328,17.26197,1.2784901,0.26741262382195924
3403817554093846272,83.5890283279406,21.9601908238077,17.15623,1.312706,0.6169867311568089
3403817554093852800,83.602122119373,21.967374784791353,20.115065,1.573391,0.34244771218178316
3403817554093855744,83.59492942696896,21.969851475520766,18.034245,1.3174496,0.429263958245541
3403817554097005696,83.59308615092384,21.971789348530855,18.956419,2.1644459,1.0034427782365123
3403817558390627072,83.60052017523797,21.965723089710295,20.687075,1.8160343,1.6887549011231113
3403817558392292352,83.59901812513628,21.961395096304216,16.109966,1.1307678,0.29131065528826167
3403817588453584896,83.57093952128997,21.960740303459787,18.713242,1.4036083,0.456877852179427
3403817588453589760,83.57863063547133,21.9655128993028,18.675518,1.5887699,0.024390951166314245
3403817622813328000,83.58239205435613,21.965662756545772,17.7773,1.3673611,0.03577717076921122
3403817622813329664,83.58366694739367,21.96759762382824,19.742907,2.2311096,0.9442920306238085
3403817622813333760,83.57706183441,21.971372226931862,17.718609,1.3988152,0.3294484536852204
3403817622813335296,83.58535456384567,21.973894697670648,19.48173,2.1657677,0.44015799110152637
3403817627110103936,83.58987356598793,21.972184478685005,20.805595,1.6762543,2.5424583707201776
3403817627111767424,83.59385838262757,21.973413371663625,13.561251,1.1392756,2.3402572773134507
3403817657173071232,83.6028962682792,21.970514814667556,17.939394,1.9082718,1.2148474046393778
3403817657173073536,83.6039731231548,21.973546372262188,18.740961,2.5604057,2.197430107103553
3403817661468412800,83.61246700950407,21.97421543563845,19.140757,1.4124165,0.07828670311468716
3403817661468417664,83.59761695016486,21.975002436521073,19.466694,2.603899,1.6480873240087919
3403817661469829888,83.61177006662626,21.976293278723002,20.85269,1.687706,1.3296379952421549
3403817661471500416,83.61368056017255,21.975178076391657,14.130953,0.8074074,0.511237109911197
3403817661471503360,83.60784270265698,21.969210668369993,16.93341,1.1869965,0.3721620066685304
3403817661472744704,83.60493427921493,21.96612113399613,20.257212,1.7818489,0.749588441229998
3403817691532782208,83.62536795276831,21.982745699900185,13.635158,1.1149626,1.4747159784186963
3403817691533744000,83.61739598107644,21.978588396534047,16.313034,1.2442589,0.3761190100839925
3403817691533769600,83.6187123336527,21.98299166696022,17.972944,1.2285767,0.2472016049714079
3403817691533769728,83.61800503334635,21.981796387979255,18.976608,2.1958923,0.8340243978505133
3403817691533770496,83.60800069437484,21.984643247067844,17.50956,1.2557793,0.29676017910358987
3403817691533788032,83.61526298570872,21.986224523825918,18.13732,1.1216564,0.12760082448135668
3403817695828145792,83.61210636391459,21.984994338924274,20.02682,1.7182732,2.1096364709376663
3403817695828146048,83.62059073138909,21.97761931376025,19.624744,2.397522,0.8667618364659648
3403817897691248640,83.56089168842834,21.985140578112514,19.09849,1.8681202,0.45687961853633696
3403817695831235712,83.6131743227879,21.990217723362672,16.349852,1.0396729,0.32327345644935684
3403817725892552960,83.59761086858775,21.97691478242501,20.218122,1.5471458,0.3479537278551046
3403817725893508224,83.59623741260648,21.98394675961578,19.0092,2.0133057,0.39585955061963873
3403817730187888896,83.59341996180409,21.992064747250282,19.685928,2.1255627,0.2603878888808219
3403817730190979200,83.59174011802736,21.98451875517481,15.978445,1.1914692,0.6789467104129592
3403817730190980992,83.59255576110257,21.98011546528234,17.034672,1.6700783,1.3035414763579634
3403817760253246976,83.60558954145091,21.986658722555095,16.971008,1.6964207,0.1516750996613313
3403817760255436160,83.6094206750599,21.99640036440388,17.424494,1.5739193,0.8780143872935097
3403817764547619456,83.60662717574628,22.000426046913965,19.539309,1.1933498,0.03316816220461771
3403817764549029120,83.6051074275179,21.99864455719018,20.244457,1.2350807,0.1459042527000674
3403817764549029632,83.60638324726446,21.9974010193847,20.39705,1.4792843,0.6998023551005422
3403817764549037056,83.60589272408104,21.990945584124425,20.531311,1.0049019,1.316549389748345
3403817794612019328,83.56369825520434,21.965678140691683,19.584183,1.5238914,0.3628938624560943
3403817794612029312,83.5640515521713,21.975060885597856,17.680143,1.6199722,0.9331225996497162
3403817794617904000,83.56532157197312,21.9753850281799,19.942106,1.7767658,0.46767270149284884
3403817798907378688,83.56458034771063,21.981441140515226,19.832891,1.7270756,2.639127967081933
3403817798907381504,83.56727316655146,21.97555804552371,19.911404,2.3472023,0.990800208868671
3403817798908811264,83.55370319827279,21.973992406691934,20.633146,1.0683937,0.9127943727357102
3403817828971770240,83.56891785381077,21.981839051276065,18.709139,1.2894897,0.34011872279518374
3403817828971770496,83.56414367644125,21.98225541064411,17.502241,1.3968029,0.3082837335252841
3403817828971772544,83.58016659463317,21.98563905805785,19.187313,1.3623085,0.6963077703814852
3403817863331507840,83.55665919186444,21.980160625751804,17.786497,1.3369846,0.11088491044185113
3403817863331509504,83.55958785000182,21.98289279201652,17.627491,1.3920803,0.14022957921780743
3403817863333643264,83.54430490834339,21.985674627855268,20.021517,2.2381382,0.7656050246147894
3403817863333655040,83.55175659792361,21.988509915642,17.026453,1.4168301,0.6828814313327612
3403817867628279680,83.54947027152126,21.989253403753388,20.23896,1.8587685,1.041507871578354
3403817867628285952,83.54441081620139,21.98232862449789,20.551006,1.3291798,0.31531501080805513
3403817867629940480,83.55144505610102,21.991352400985587,15.566098,0.9931965,0.39479646889115044
3403817897691253248,83.55720637383278,21.992001838844665,19.638933,1.6779499,0.5344266893849581
3403817897691254784,83.55374576439405,21.993704167372837,18.909994,1.5172672,0.3077637486893509
3403817897691257728,83.55869011256593,22.00033468979529,17.87483,1.8525829,0.12000038086428333
3403817901989674752,83.56686371171476,21.99238856710146,15.5859585,1.1652193,0.5515053501802879
3403817932050993536,83.5855266237715,21.995210715368103,20.114475,2.5935001,1.3397952599101584
3403817932050994944,83.57892608722305,21.998101217771506,18.95198,1.3810577,0.48646716059902245
3403817932051940096,83.59110418705302,21.997301607918036,19.007286,1.8684807,0.35341722477477605
3403817932051940224,83.58948798938391,21.996197439884,18.597921,1.449379,0.6564106093990905
3403817936347737088,83.58639445672058,21.99259745816913,20.174572,1.5035744,1.037703487233716
3403817936349408000,83.58780251600116,21.99277764450909,14.179403,0.80850697,0.37353110075343043
3403817936349410688,83.57800182538108,21.99326383983677,17.145315,1.4628868,0.5849939833995637
3403817936349410944,83.58103689848393,21.990472375543177,18.223349,1.2837715,0.23958438519875594
3403817936350651136,83.58547485087381,21.98682311520493,20.371756,1.4817638,0.12566989395257472
3403818000770472704,83.56718756300985,22.000381370557736,18.453388,1.4670658,0.03241636482783117
3403818000770475776,83.57089619160405,22.00577859962696,18.57874,1.5243855,0.6394054040916811
3403818005068883456,83.5767742449195,22.00978801342966,15.026446,1.6282206,0.14666148356144362
3403818069493082112,83.6324322345365,21.99407426656096,17.781582,2.044466,2.5824230947543776
3403818103852842240,83.64541449080998,22.00387244542764,18.058128,1.4662952,0.6786262842467803
3403818108144984704,83.64395536444566,22.009110022705904,19.898008,2.0798073,0.19207299346962278
3403818108144985216,83.64414461999347,22.008250907367135,18.77007,1.4940434,0.6469577801387213
3403818108148088704,83.64296174787893,21.99935593278973,17.014786,1.3560791,0.4484274665961046
3403818108148091008,83.63742503449913,21.997614864009122,15.98465,1.3011627,0.5610253303883651
3403818138212571520,83.61359562322654,22.001432266507056,17.833368,1.2958927,0.5411545851132759
3403818138212571776,83.61649748933105,22.011550472010285,18.146473,1.2192059,0.18019189462865198
3403818138212572032,83.61763767736883,22.00853957227888,16.841722,1.2204838,0.37503496715687473
3403818142504739968,83.61433724268173,21.99898258868322,18.988337,1.3705597,0.1859679188986349
3403818142504740480,83.61200121173725,22.000201961061393,19.263113,1.4232254,0.7692209359257396
3403818172572311552,83.62389192135099,22.008789958188263,18.348902,1.039526,0.27297179279716755
3403818172572314496,83.63296313415506,22.01286257544558,18.522224,2.201744,1.1124183764777298
3403818172572314624,83.63305926163925,22.014497367986387,16.530077,1.0847101,0.5110426215408798
3403818172572315136,83.63379720510918,22.011502965868782,16.94664,1.3744164,0.42808979193953467
3403818176864467200,83.6235784307461,22.013959055073048,19.844278,1.4198227,0.2846440779323186
3403818176864468224,83.62803316247636,22.00925401630669,19.332144,1.093111,0.39033985718032127
3403818176867563264,83.63410759604245,22.015533909911742,15.615919,1.1871653,0.03328149762588889
3403818206932056704,83.64232366643529,22.016559750105287,19.669111,1.8360214,2.860640777701983
3403818211224195200,83.65002045687721,22.013306894779408,18.762142,1.3685818,0.32620017213152325
3403818211227297920,83.65925388660172,22.013525496726466,15.203024,1.8312693,0.2518586228081379
3403818211227298560,83.65302552867244,22.013047831647338,17.531,1.4516602,0.5951063463335434
3403818211227300224,83.6484428034099,22.01032555995131,15.098968,1.2811842,0.5341175024759452
3403818241291796992,83.6560557187324,22.029703269706577,18.949123,1.1263237,0.36078122773901095
3403818241291797376,83.65665427219137,22.022832363781756,16.850872,1.4484348,0.6752330635591199
3403818241291797632,83.65858078824029,22.02970513509614,18.61653,1.7141438,0.6679043935158058
3403818241291798016,83.66090025191188,22.030448476807717,15.28174,0.6728678,0.15386797708130842
3403818241291798912,83.66676612577938,22.022464549564265,18.268908,1.1332054,0.2851886535606861
3403818245583918464,83.66454067944345,22.025526237973892,19.634287,2.068987,0.688247705883434
3403818245587033344,83.66351902055767,22.018275812961384,15.976279,1.7041712,0.058062223338869026
3403818275651529472,83.63284318511974,22.0211559525798,17.147718,1.2526169,0.46175598054565
3403818275651529856,83.63322289089727,22.027465485519553,19.475725,1.7987728,1.0612163549009392
3403818275651532800,83.63927173930551,22.016225394861394,16.249004,1.3336897,0.6776832619472173
3403818310011271680,83.64156494525831,22.035795064232452,17.654867,1.2484798,0.17797577434996303
3403818310011273088,83.6513648473817,22.025980748009744,19.137882,1.2334595,0.5551336070388329
3403818314303401344,83.65093108879182,22.02841556675927,20.058262,1.9833412,0.7097841574903593
3403818314306506240,83.65770868969679,22.035550354175484,16.585464,2.6613522,3.5471794741595764
3403818314306507648,83.65038148635027,22.035295540414968,16.996122,1.573637,0.6720853834684938
3403818314306510848,83.64306878849608,22.03371324808822,13.981625,1.0879574,1.7793738049994385
3403818344370998528,83.60193937482394,22.00784540349037,18.72441,1.6508064,0.37549544047690875
3403818344370999936,83.60314154327001,22.007939710766806,18.826931,1.6604023,0.7024398441471974
3403818344371001344,83.6099519330557,22.020172018200174,18.08345,2.307701,4.993596977127726
3403818348663166080,83.60387315223811,22.019012974825454,19.560158,1.3253498,0.5767501470288452
3403818348666260608,83.61297485653773,22.01323864300031,13.972327,1.650404,0.3558951064476044
3403818378730741120,83.62013261865015,22.024088122994844,19.515593,1.8354282,1.6862511627950514
3403818378730741376,83.6210399124917,22.030434149592832,16.840042,1.7022715,0.025293900855784285
3403818383025993984,83.61836805498196,22.027435421210242,15.941651,1.6960077,0.11729606417027855
3403818413090476544,83.60043592409859,22.021143291673425,18.499144,1.9696388,1.2811326832220369
3403818417382642304,83.59461509249874,22.026959565500214,19.304281,1.9229565,0.4061908919071827
3403818417382643328,83.59357377596002,22.026554965745365,19.409805,2.326233,0.41246220001461475
3403818417382645504,83.58855584755315,22.02457132456113,18.165697,1.2116184,0.5461170940844449
3403818417385737216,83.59787018760368,22.026449682019877,15.738302,1.2917023,0.5976301564024659
3403818451742369536,83.60730948488772,22.037709650052562,18.609028,1.1683636,0.08328573118958787
3403818451745469824,83.60904609795234,22.039238149832006,14.7005825,1.0029488,0.7572850896108835
3403818451745471232,83.60532285553133,22.037198982953946,18.339943,1.7682648,0.39568673118668174
3403818481809958016,83.6285278007104,22.042018521293745,18.820032,1.4678192,1.3488095403327862
3403818486105204992,83.63042940173106,22.037450327854625,16.839888,1.2164593,0.16598316315096787
3403818486105206400,83.62425542760883,22.03218881028813,15.861084,1.2450352,0.4919045269297574
3403818516167495296,83.63931027586968,22.053072653410748,17.873589,1.5962353,0.4857386132035172
3403818516169697664,83.63216462459508,22.045876812290587,17.351715,1.2910442,0.2686163382544283
3403818516169701248,83.63928717532644,22.047253119932456,20.42276,1.7386189,3.1079543085662724
3403818516172357632,83.64580406250678,22.043734234524017,19.413485,1.3219643,0.15872720029813547
3403818520464937728,83.64015770279765,22.044215670875126,17.521343,1.3428879,0.36184747862703615
3403818520464938880,83.63935683832307,22.041608060083934,15.154215,0.715992,0.18800962414868214
3403818520464941184,83.63467920139702,22.040043871263418,17.69015,1.2445812,0.344323916189074
3403818550529432704,83.6196475773316,22.04951606397056,17.803476,1.2189407,0.27041448970694215
3403818554821572864,83.61754798151976,22.052311299492246,19.263224,1.3722115,0.16464778469905253
3403818554822189952,83.61447251686565,22.050068219897835,19.908154,1.4563789,0.0032122669086140088
3403818554822957696,83.61927398866132,22.05066779141689,20.24955,1.3965225,0.19644828393114755
3403818554822967552,83.6084467803265,22.043908495583402,20.402437,1.5748177,2.0565664489152464
3403818554822970880,83.61677655039965,22.035282853800243,20.281647,1.312439,1.6768262878766835
3403818554824682880,83.60900901481165,22.046632676403718,19.743286,1.3085823,0.4787767757924185
3403818554824683264,83.6073487295318,22.04545360615417,15.984324,1.3962917,0.3100424453296867
3403818584886971776,83.63534848685033,22.054174960766076,18.401564,1.186718,0.14378020202656006
3403818589181298176,83.62981209312763,22.06087258366948,19.691278,1.451786,0.5378909811411732
3403818589181920896,83.6294100387133,22.054529574604597,19.977009,1.2482224,0.44342591413831944
3403818589183406336,83.6269855862344,22.055961542605715,20.001066,1.7220383,0.4371264123039704
3403818589184411648,83.63451584699854,22.056525912268896,14.183288,1.1488819,1.770319561082131
3403818589184411904,83.63200771761223,22.058132002248907,13.889734,1.0043468,0.6026321673343438
3403818589184413312,83.62896841027371,22.057967945379524,17.236652,1.384121,0.46878558499688544
3403818619247901312,83.53997004950722,21.993373708631466,18.917236,1.8214417,0.7096298050719404
3403818619247903360,83.53505275423227,21.99369570840623,17.064558,1.2408524,0.1580699266518501
3403818619247921152,83.54225349395487,21.99725600937101,18.582111,1.4036694,0.11769614888429365
3403818623544184064,83.54185267303242,22.001350391569233,12.319257,1.7849026,0.7651666007030832
3403818623544495744,83.54246278230615,21.98892584048498,17.111698,1.4184933,0.6140593315602532
3403818653605503232,83.55207294044706,22.003534853461815,19.21005,1.5825825,0.14689242130593375
3403818653605503488,83.55791088820992,22.0044968445395,19.149296,2.5523071,1.00834614485312
3403818657902252800,83.54901399215184,22.001800308319805,20.359314,1.1804848,0.10817654465852479
3403818657903917696,83.55569113089925,22.007797448755383,18.381067,2.147419,1.2521701724198584
3403818687967392128,83.52796235393728,22.00062354439633,19.116585,1.887125,0.24225692927901557
3403818692261994880,83.529237324271,22.009495858188437,20.230816,1.4343395,0.2502995520262544
3403818692263662080,83.53001779836853,22.0081124212813,13.372799,1.1198387,1.7877056244009235
3403818722327163264,83.5367653434406,22.02007492195681,19.501675,1.5758667,0.9966128716353075
3403818726623395456,83.54605248470338,22.010389159643406,19.368998,1.2632656,0.28463353394622665
3403818756684723840,83.56304997577746,22.014429416932064,18.518816,2.4393787,1.8006280029610628
3403818760981453440,83.56715556026752,22.01172196895948,20.739769,1.637083,1.9710327324999997
3403818760983129344,83.5592781345172,22.01433773833108,19.495611,2.2184067,1.2807386117964676
3403818760983438080,83.56793121265544,22.017215783772123,16.678726,1.3785458,0.6686169886787392
3403818760983440256,83.56212396671427,22.01291298432828,19.197968,1.3595047,0.7877789030933576
3403818791044467712,83.57875439023702,22.021701433102425,17.990622,1.4618454,0.3552118659371989
3403818791044468992,83.56929517765339,22.023262120222856,19.26123,1.3300724,0.6947900266908882
3403818791045270272,83.5820176564054,22.024431002289457,18.167446,1.4479523,0.16770640614190327
3403818791045400704,83.58101209925789,22.026844187783137,19.732687,1.5585556,0.034283668092272124
3403818825404206464,83.55862968761234,22.022148436023727,18.620035,1.6520691,0.08847539069406457
3403818825404209152,83.55692268103161,22.02726200997283,18.50055,1.4937057,0.36956009421846736
3403818825406854656,83.5493841986386,22.017823778574698,20.127935,1.3686466,2.6097293089737597
3403818829699517440,83.55482551030957,22.021912935865018,18.707468,1.2028847,0.7628933316217673
3403818829702607360,83.5512054852068,22.017716436673066,17.530394,1.1876144,0.2636322405449668
3403818829702608000,83.5457927810629,22.02064212684064,18.336267,1.3380985,0.21082616553362316
3403818859763956864,83.55829352872652,22.038653711055694,19.414873,2.7067814,1.3594254452238053
3403818864059245184,83.56598825980731,22.04000800172565,19.983494,1.6847019,1.064716546588588
3403818864060644224,83.56324985190558,22.042956308502706,20.556084,1.0777092,0.5223418178179884
3403818864062339712,83.566854522121,22.03573593332487,14.581151,1.1336555,0.4103908161490445
3403818898422090624,83.5278560077353,22.013946537384175,15.103582,0.79464626,0.128428481592785
3403818928485600512,83.53141286015864,22.023773084440677,18.113142,1.1003304,0.28176924714811796
3403818928485619712,83.52848137865028,22.033460879162295,18.67876,1.408968,0.09784964479128895
3403818932780148864,83.52865009889595,22.03091925490185,20.63727,2.0316086,1.5802372893755685
3403818932781824896,83.52735995334561,22.031120474447395,19.761597,1.7741737,0.1816242658757183
3403819031564828160,83.54488547773408,22.0302645042708,20.127113,1.8787975,0.6614553071926763
3403819031564836224,83.53202462449548,22.034568723482845,16.793201,1.3126812,0.2561814720799921
3403819035861570944,83.54607287727654,22.031078702017474,20.344038,1.6500111,0.3470752330624278
3403819070219075072,83.55008559880241,22.049840925488592,20.673054,1.4298515,0.3383745868610841
3403819070220769152,83.54982699967005,22.053356940182415,16.957924,1.3074608,0.3733725591226019
3403819070220769792,83.55221147668887,22.04855906759075,16.248985,1.298274,0.48455332148750485
3403819070220771328,83.54481826536104,22.04498989267393,13.080374,1.0066242,1.414395095650272
3403819104577424640,83.53088962228861,22.040656791067846,19.916147,1.725111,0.3772218934562875
3403819134641877632,83.54828015380576,22.05628649399288,18.328667,1.463934,0.3606521822494736
3403819134644084736,83.53697309091075,22.053015555835312,19.85671,1.9963093,0.7378989287863639
3403819134644091648,83.53577863431482,22.057359023839666,19.965527,1.5219669,0.6519655852836126
3403819169004720000,83.58512865530543,22.040114513202607,17.819996,1.1496563,0.13506515852064838
3403819173299982080,83.58996443137887,22.030637154485525,16.99324,1.2016659,0.17171776535635042
3403819173299983744,83.58286965618724,22.02750596497281,18.029757,2.0164433,0.6694327906313255
3403819173300290304,83.5859049185978,22.035316446904638,20.05922,2.4202843,4.3598266462844615
3403819207660899456,83.59157585950433,22.040285108754226,14.222251,1.1986418,0.6901804389746645
3403819237721078016,83.57609390476576,22.03736148992939,19.247143,2.654644,0.7024506799647621
3403819237721082752,83.5794601090202,22.043930014460773,19.957495,1.3766708,0.7044386835489661
3403819237721086208,83.57045163746447,22.04561721926626,18.412235,1.4667339,0.48563353211363836
3403819242016359040,83.57862541352773,22.049284078742975,19.916012,2.0534916,0.19495490554774125
3403819242017758080,83.56723223198775,22.047635936110478,20.715227,0.8189907,0.3269894035478843
3403819242019458304,83.57067352772393,22.048401483411876,15.084961,1.1738129,0.9613921385386013
3403819242019459072,83.56580338791531,22.046736683541926,15.647054,1.7548027,2.5134996835302963
3403819242019460608,83.56847381401614,22.039117594679862,16.30905,1.6198502,0.9614688038457295
3403819242020000128,83.57107151875364,22.038941158412165,20.604149,1.9855232,1.2053111893190418
3403819272080826752,83.57873397954775,22.050595379130193,19.000128,1.6360111,0.2570983666043957
3403819272084461952,83.59030653997486,22.053159001163074,19.398865,1.34762,0.3444485134426365
3403819276376093568,83.58561579369436,22.047318743886358,20.047268,1.9481087,0.10539536736636201
3403819276379190272,83.59168501451043,22.054697140826942,19.223139,2.9006844,1.8141960968232766
3403819276379190912,83.58675990808848,22.05586965036929,19.064203,1.813858,0.9182200027698242
3403819276379192960,83.57900744892224,22.05449600020684,14.495348,0.9300184,0.3744105734015141
3403819306443675008,83.60828052080828,22.061019201362075,17.913828,1.4350834,0.27996210815878564
3403819310735816832,83.61491917866127,22.054552854025104,19.081581,1.2128944,0.29902090598323117
3403819310737205376,83.59943179322791,22.058255291851385,20.09073,1.4277077,0.9446981842873117
3403819310738297088,83.59990657267791,22.05239644852139,19.661789,1.9605389,0.3406483652522374
3403819340800323456,83.61685917815926,22.07009893439011,19.406282,1.8487778,0.5868302448293871
3403819340801207424,83.62260830716625,22.06051836650554,18.971575,2.1133595,0.5530351904693435
3403819345095551744,83.61502709683364,22.0596291125008,19.666428,1.4139099,0.3806497342592885
3403819345096162688,83.62063307361282,22.06522041142285,20.256355,1.7584591,1.207692733557638
3403819345098655872,83.62428735113564,22.064795158744555,16.531672,1.3633938,0.7329208431002624
3403819375160055040,83.58776885506349,22.06442539210716,20.270489,1.5402756,1.1013106474199872
3403819375160055936,83.58505236477714,22.065134503549498,20.125101,1.4917908,1.7254757794470874
3403819379456683136,83.59286885995051,22.061273401387467,20.47598,2.2733269,2.1984619341158176
3403819379457774336,83.5930554109499,22.060530271461076,19.94524,1.3428841,0.3371479103408263
3403819409519807232,83.61310837304919,22.07508951842222,18.31818,1.463522,0.11039600271706707
3403819409519809664,83.60694913426505,22.076946359351446,18.435818,1.2955837,0.1724046611322044
3403819409519811456,83.6113091944281,22.0786598422412,18.970545,2.3813477,1.1065756225456955
3403819413816400000,83.61144572074286,22.07742549721874,20.602938,1.132288,0.44373509489730395
3403819413818134272,83.61199793075329,22.071843802964974,15.993539,1.5858831,0.41796002403779275
3403819413818135168,83.6078236294489,22.071358984687084,15.558057,1.7211285,0.171830288636787
3403819413818136064,83.6001663149072,22.076145236070225,14.554976,1.0628386,1.0777633898778645
3403819413818138368,83.59692809747088,22.07296262188348,14.585293,1.3779049,2.3932643269554483
3403819443879521664,83.55681982795888,22.054507347450624,18.346807,1.6774731,0.4763192632475147
3403819443879524736,83.55628849745226,22.05853778761714,20.65458,2.6562977,2.8087209221275176
3403819448177890304,83.55771380119633,22.050760457471352,15.54251,1.0095778,0.2094968202875924
3403819448178430080,83.56205123020504,22.048760243203805,17.103888,1.6321163,1.3070248603848482
3403819448178971136,83.56351693282157,22.051780146058803,17.16294,1.4463749,0.5320014055355873
3403819478239263744,83.57644352253905,22.058316155758707,17.735949,2.0150108,1.2445924732713556
3403819478239264256,83.57184312585605,22.058308015427347,16.681797,1.180356,0.2431419888572122
3403819478242365184,83.57061914556657,22.05889098555922,18.499508,1.5194035,0.20472228295442074
3403819482537620352,83.57555448154899,22.068263230468457,15.2083845,1.238594,0.38632766979922634
3403819482537623040,83.57135639882743,22.061473132312088,17.14703,1.5249805,0.6667320406842767
3403819516897366272,83.55173847461832,22.057391423830044,19.574795,1.5851097,0.8451865217844496
3403819516897367168,83.54100549577682,22.064589267531417,19.724684,1.351181,0.7446802509846865
3403819546958749696,83.56281067182265,22.06695120362511,19.428158,1.8021107,1.1417943426274806
3403819546958758400,83.57069379745244,22.074271143566833,19.388739,2.3055172,0.24013350500478553
3403819546958759936,83.56559910918759,22.074908017032143,17.904024,1.4773617,0.4360956002114901
3403819546958763264,83.56549875876273,22.07712783757971,19.534128,1.6519775,0.9962745010281056
3403819551253996928,83.5634992896691,22.075286140184804,20.103003,2.3771343,1.4350105694504012
3403819551257098624,83.55632709346747,22.079065544332366,15.627229,1.4581213,0.3722995800477736
3403819581318499968,83.57833382144274,22.076256690976862,18.39306,1.7593021,0.6658702668263696
3403819581318503936,83.58691344652546,22.0791188830197,16.77559,1.3601227,0.39688290018420924
3403819585616833152,83.58354687937859,22.07235042714662,17.743395,1.3307648,0.10534445278880561
3403819615678238592,83.59558192411188,22.07639930435588,18.907675,1.4145966,0.9191709723055609
3403819615678247040,83.59022152232212,22.08247378546168,16.79933,1.3806782,0.47894163703090276
3403819615678250240,83.59061690591095,22.086110950854625,19.684105,1.9078941,0.6085724255087033
3403819615678256512,83.59069065181734,22.090425546317086,19.176338,1.5798149,0.27614537111237375
3403819615678259840,83.59654604635979,22.092330466183395,19.048414,1.5463982,0.22022121077634732
3403819619976566528,83.59319726889821,22.0812588145343,17.082947,1.5278759,0.6514001703857248
3403819650037865600,83.56584364952123,22.08636806811259,14.629666,0.9677057,0.6520243092958842
3403819650037981952,83.579078847253,22.080383284214957,18.30851,1.3776016,0.7025496927139052
3403819650037986048,83.58241825789271,22.08361798978405,20.220537,1.7561054,1.5406931452802715
3403819650037989120,83.57400127629003,22.085291075062738,15.142,1.0138254,0.5227544842975672
3403819654334582784,83.57775924548407,22.080495583690453,20.44933,1.596178,0.26505029141133934
3403819684397731712,83.58287217165406,22.088769194114253,19.087385,1.6022892,0.0871530496617974
3403819684397739264,83.59132854240906,22.094168768202962,19.212692,1.4608059,0.3956208562658656
3403819684397740032,83.57538027297325,22.094788928850633,20.152988,1.3193951,0.18259996089313685
3403819688696038528,83.5901626091905,22.098839240898695,14.241469,0.9226799,0.5890208925857147
3403822506191492096,83.56073615783285,22.085316109035723,19.026253,3.0625362,1.5881984933182358
3403822506194600064,83.55023961917568,22.076717105099476,17.443592,1.4941921,0.14997176077486196
3403822604976232320,83.56086692140401,22.08664369236868,20.393953,1.5549908,0.552560412987686
3403822609273809408,83.56625035988111,22.08998771992802,15.74298,1.2396631,0.8277228187223769
3403822609273809792,83.5615300028876,22.08932791021109,11.045351,1.5242558,17.2845196331272
3403841713286601728,83.6673761496697,22.039635809331752,20.634449,1.0670586,1.884041870948987
3403841747644950144,83.67451296899517,22.043709853882536,18.989826,2.0381718,0.3715391947837292
3403841747648059904,83.68377593138324,22.052501195123284,16.989386,0.922802,0.17263575978979298
3403841747648061056,83.68731637756466,22.044532874766364,18.858109,1.3678207,0.265945701717466
